image_path,label,class_name
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0795.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0162.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0047.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1712.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0127.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1598.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-1102.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1543.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0565.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1870.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1535.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0290.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0020.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0521.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0317.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1685.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0241.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-1334.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1349.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1745.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0560.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0326.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0699.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0334.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0052.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1725.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-1444.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0778.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-1529.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1700.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1616.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-1400.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0837.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1504.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0522.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1497.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0700.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0891.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0717.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0817.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0888.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0845.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1381.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1393.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1355.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0401.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0595.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1230.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1997.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0345.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0432.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0973.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-1422.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0790.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0172.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1147.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0588.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0019.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1517.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1536.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0578.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0715.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0284.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0742.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0906.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0999.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0058.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1552.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1109.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0043.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-1288.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0508.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1704.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1335.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1888.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0285.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1567.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0437.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1340.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0491.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1333.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1247.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0106.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1016.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0874.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1032.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1205.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0123.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0375.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1461.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1253.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1497.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1696.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1111.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1298.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0599.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1067.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1070.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0437.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0854.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1801.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0406.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0241.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0563.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0741.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1757.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1327.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1320.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0275.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0429.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0965.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1974.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0665.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0189.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1905.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1324.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0124.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0540.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0286.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1666.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1830.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0144.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0927.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0091.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0299.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0011.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1392.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0618.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0420.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1642.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1497.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0994.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1321.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0202.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0061.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1230.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0245.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1791.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1466.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0347.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0655.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1511.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1010.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0965.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1444.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0918.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0110.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0141.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0376.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0683.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0420.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0618.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0161.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1380.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0006.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0376.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0386.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1923.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1678.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-1280.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1665.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0227.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1256.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0410.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0948.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0941.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1102.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1581.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0441.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0207.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0648.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0950.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0039.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0669.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-1061.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0247.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0562.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1550.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0040.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1219.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1618.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0330.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0980.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1735.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0465.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0916.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1085.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0610.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1251.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0814.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1737.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0251.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0233.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0715.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0350.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-1101.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0696.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0777.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1297.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1630.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0788.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1485.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0034.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1291.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0605.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-1310.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1488.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0076.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0486.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-1391.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0906.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0948.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0386.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0914.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1009.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0523.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0111.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1859.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0358.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-0075.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0727.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1095.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0061.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1270.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1062.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0111.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0559.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1336.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1416.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0699.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0460.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0157.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0157.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0445.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-1546.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0495.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1428.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0209.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1732.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-0152.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0223.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/notumor/no-1629.jpg,2,notumor
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0564.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-1036.jpg,1,meningioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/pituitary/pi-1656.jpg,3,pituitary
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/glioma/gl-0266.jpg,0,glioma
data/raw/brain-tumor-mri-data/versions/1/brain-tumor-mri-dataset/meningioma/me-0453.jpg,1,meningioma
